shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
201,26.306628,127.7945118,88
201,26.3065495,127.7940308,89
201,26.3061727,127.7933085,90
201,26.3061482,127.7930435,91
201,26.3063475,127.7919078,92
201,26.3066294,127.7913744,93
201,26.3068559,127.7910771,94
201,26.3068685,127.7906014,95
201,26.306962,127.790583,96
201,26.3069669,127.7909555,97
201,26.3069083,127.7909536,98
201,26.306869,127.7911208,99
201,26.3066863,127.7913354,100
201,26.3065096,127.7913931,101
201,26.3060684,127.7919121,102
201,26.3060005,127.7922172,103
201,26.3058006,127.7927077,104
201,26.3055612,127.7931112,105
201,26.3053939,127.7932197,106
201,26.3045612,127.7927951,107
201,26.3043204,127.7926927,108
201,26.3040219,127.7926896,109
201,26.3038761,127.7933531,110
201,26.3034668,127.7933632,111
201,26.3033405,127.7930412,112
201,26.3031013,127.7926268,113
201,26.3024497,127.7922272,114
201,26.3023403,127.7925517,115
201,26.3021383,127.7927153,116
201,26.3019267,127.7927543,117
201,26.3011716,127.7927838,118
201,26.300728,127.7926644,119
201,26.3004767,127.7926268,120
201,26.30037,127.7935005,121
201,26.300315,127.7940792,122
201,26.3003493,127.7946077,123
201,26.3003176,127.7949825,124
201,26.3004843,127.795183,125
201,26.3006525,127.7957499,126
201,26.3011368,127.7975179,127
201,26.301233,127.7979028,128
201,26.3012738,127.7983098,129
201,26.3012606,127.7988325,130
201,26.3011512,127.7995416,131
201,26.3007436,127.7993364,132
201,26.3004724,127.7987333,133
201,26.2999833,127.7981608,134
201,26.2998085,127.7978048,135
201,26.2996385,127.7976741,136
201,26.2994668,127.797958,137
201,26.2991688,127.7980123,138
201,26.2986352,127.7978734,139
201,26.2980318,127.7981235,140
201,26.2978191,127.7982914,141
201,26.2975655,127.798631,142
201,26.2972809,127.7988387,143
201,26.2969511,127.7989668,144
201,26.2967669,127.7991461,145
201,26.296468,127.799512,146
201,26.2962509,127.79965,147
201,26.295917,127.7997042,148
201,26.295262,127.7996052,149
201,26.2951051,127.7996496,150
201,26.2948127,127.79994,151
201,26.2946184,127.8000209,152
201,26.2944395,127.8000063,153
201,26.29434,127.7999488,154
201,26.2940191,127.8001925,155
201,26.2935756,127.8007929,156
201,26.2934135,127.8009159,157
201,26.2925582,127.801149,158
201,26.291205,127.8020393,159
201,26.2898756,127.8025615,160
201,26.2895632,127.8025235,161
201,26.2890512,127.8022227,162
201,26.2886209,127.8026353,163
201,26.2883252,127.8031943,164
201,26.2881354,127.8033913,165
201,26.2872625,127.8037847,166
201,26.2869524,127.803883,167
201,26.2863273,127.8039827,168
