shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_338_1,26.25535,127.78462,190013
shapes_338_1,26.25543,127.78445,190014
shapes_338_1,26.25551,127.78434,190015
shapes_338_1,26.25555,127.78431,190016
shapes_338_1,26.25555,127.78431,200001
shapes_338_1,26.2556,127.78425,200002
shapes_338_1,26.25576,127.7842,200003
shapes_338_1,26.25589,127.78414,200004
shapes_338_1,26.25606,127.78408,200005
shapes_338_1,26.25662,127.78392,200006
shapes_338_1,26.25679,127.78387,200007
shapes_338_1,26.25696,127.78385,200008
shapes_338_1,26.25718,127.78386,200009
shapes_338_1,26.25733,127.78388,200010
shapes_338_1,26.25755,127.78396,200011
shapes_338_1,26.25767,127.78403,200012
shapes_338_1,26.25778,127.78412,200013
shapes_338_1,26.25785,127.78418,200014
shapes_338_1,26.25801,127.78438,200015
shapes_338_1,26.25817,127.78461,200016
shapes_338_1,26.25831,127.78485,200017
shapes_338_1,26.25847,127.78504,200018
shapes_338_1,26.25867,127.78517,200019
shapes_338_1,26.25885,127.78522,200020
shapes_338_1,26.25909,127.78527,200021
shapes_338_1,26.25929,127.78528,200022
shapes_338_1,26.25951,127.78522,200023
shapes_338_1,26.25965,127.78515,200024
shapes_338_1,26.25981,127.78504,200025
shapes_338_1,26.25998,127.78493,200026
shapes_338_1,26.26008,127.78484,200027
shapes_338_1,26.26053,127.78454,200028
shapes_338_1,26.26077,127.78432,200029
shapes_338_1,26.26118,127.78394,200030
shapes_338_1,26.26137,127.7838,200031
shapes_338_1,26.26155,127.78373,200032
shapes_338_1,26.26181,127.78368,200033
shapes_338_1,26.26242,127.78362,200034
shapes_338_1,26.26262,127.78362,200035
shapes_338_1,26.2628,127.78368,200036
shapes_338_1,26.26292,127.78376,200037
shapes_338_1,26.26303,127.78389,200038
shapes_338_1,26.2632,127.78419,200039
shapes_338_1,26.26327,127.78432,200040
shapes_338_1,26.2634,127.78454,200041
shapes_338_1,26.26355,127.7847,200042
shapes_338_1,26.2637,127.7848,200043
shapes_338_1,26.26396,127.78487,200044
shapes_338_1,26.26419,127.78494,200045
shapes_338_1,26.26438,127.78504,200046
shapes_338_1,26.26461,127.78519,200047
shapes_338_1,26.26479,127.78535,200048
shapes_338_1,26.26496,127.78548,200049
shapes_338_1,26.26557,127.78596,200050
shapes_338_1,26.26573,127.78603,200051
shapes_338_1,26.2659,127.78604,200052
shapes_338_1,26.26605,127.786,200053
shapes_338_1,26.26618,127.78595,200054
shapes_338_1,26.26674,127.78565,200055
shapes_338_1,26.26692,127.78554,200056
shapes_338_1,26.26715,127.78553,200057
shapes_338_1,26.26733,127.78556,200058
shapes_338_1,26.26787,127.78589,200059
shapes_338_1,26.26797,127.78593,200060
shapes_338_1,26.26809,127.78593,200061
shapes_338_1,26.26818,127.78591,200062
shapes_338_1,26.26823,127.7859,200063
shapes_338_1,26.26829,127.78587,200064
shapes_338_1,26.26838,127.78582,200065
shapes_338_1,26.26845,127.78576,200066
shapes_338_1,26.26895,127.78512,200067
shapes_338_1,26.26908,127.78496,200068
shapes_338_1,26.26908,127.78496,210001
shapes_338_1,26.26942,127.78457,210002
shapes_338_1,26.26945,127.78445,210003
shapes_338_1,26.26946,127.78437,210004
shapes_338_1,26.26947,127.7843,210005
shapes_338_1,26.26946,127.78417,210006
shapes_338_1,26.26945,127.78407,210007
shapes_338_1,26.26933,127.78377,210008
shapes_338_1,26.26922,127.7834,210009
shapes_338_1,26.26913,127.78303,210010
shapes_338_1,26.26913,127.78295,210011
shapes_338_1,26.26915,127.78286,210012
shapes_338_1,26.26919,127.78275,210013
shapes_338_1,26.26926,127.78265,210014
shapes_338_1,26.2698,127.78214,210015
shapes_338_1,26.27074,127.7813,210016
shapes_338_1,26.27085,127.78122,210017
shapes_338_1,26.27106,127.78112,210018
shapes_338_1,26.27132,127.78106,210019
shapes_338_1,26.2717,127.78101,210020
shapes_338_1,26.27195,127.78097,210021
shapes_338_1,26.27231,127.78097,210022
shapes_338_1,26.27261,127.78095,210023
shapes_338_1,26.27274,127.7809,210024
shapes_338_1,26.27284,127.78102,210025
shapes_338_1,26.27294,127.78111,210026
shapes_338_1,26.27302,127.78118,210027
shapes_338_1,26.27322,127.78125,210028
shapes_338_1,26.27338,127.78126,210029
shapes_338_1,26.27359,127.78124,210030
shapes_338_1,26.27378,127.78117,210031
shapes_338_1,26.27396,127.7811,210032
shapes_338_1,26.27398,127.7811,210033
shapes_338_1,26.27414,127.78104,210034
shapes_338_1,26.2745,127.78096,210035
shapes_338_1,26.27495,127.78098,210036
shapes_338_1,26.27545,127.78103,210037
shapes_338_1,26.27551,127.78105,210038
shapes_338_1,26.2756,127.78107,210039
shapes_338_1,26.27571,127.78113,210040
shapes_338_1,26.27585,127.78122,210041
shapes_338_1,26.27601,127.78134,210042
shapes_338_1,26.27681,127.78216,210043
shapes_338_1,26.2772,127.78256,210044
shapes_338_1,26.27751,127.78281,210045
shapes_338_1,26.27763,127.78291,210046
shapes_338_1,26.27763,127.78291,220001
shapes_338_1,26.27787,127.7831,220002
shapes_338_1,26.27854,127.78361,220003
shapes_338_1,26.27902,127.78404,220004
shapes_338_1,26.27934,127.78422,220005
shapes_338_1,26.27942,127.78425,220006
shapes_338_1,26.28011,127.78433,220007
shapes_338_1,26.28019,127.78434,220008
shapes_338_1,26.28073,127.7845,220009
shapes_338_1,26.28117,127.78465,220010
shapes_338_1,26.28117,127.78465,230001
shapes_338_1,26.28157,127.78478,230002
shapes_338_1,26.28173,127.78481,230003
shapes_338_1,26.28186,127.78482,230004
shapes_338_1,26.28195,127.78482,230005
shapes_338_1,26.28231,127.78482,230006
shapes_338_1,26.28239,127.78482,230007
shapes_338_1,26.28283,127.78479,230008
shapes_338_1,26.2832,127.78412,230009
shapes_338_1,26.28327,127.7841,230010
shapes_338_1,26.28341,127.78408,230011
shapes_338_1,26.28353,127.7841,230012
shapes_338_1,26.28423,127.78438,230013
shapes_338_1,26.28461,127.78452,230014
shapes_338_1,26.2848,127.78457,230015
shapes_338_1,26.28494,127.78457,230016
shapes_338_1,26.28509,127.78452,230017
shapes_338_1,26.28521,127.78441,230018
shapes_338_1,26.28549,127.78397,230019
shapes_338_1,26.28571,127.78359,230020
shapes_338_1,26.28586,127.78331,230021
shapes_338_1,26.28622,127.78272,230022
shapes_338_1,26.28628,127.78262,230023
shapes_338_1,26.28628,127.78262,240001
shapes_338_1,26.28643,127.78237,240002
shapes_338_1,26.28651,127.78222,240003
shapes_338_1,26.28679,127.78174,240004
shapes_338_1,26.28695,127.7813,240005
shapes_338_1,26.28716,127.78068,240006
shapes_338_1,26.28733,127.78014,240007
shapes_338_1,26.28743,127.77973,240008
shapes_338_1,26.28747,127.77953,240009
shapes_338_1,26.28756662505921,127.7793860435486,240010
shapes_338_1,26.28748967073551,127.77921438217165,240011
shapes_338_1,26.287662817892013,127.7787208557129,240012
shapes_338_1,26.287797487723925,127.77760505676271,240013
shapes_338_1,26.288701695403216,127.7778196334839,240014
shapes_338_1,26.28918,127.77787,240015
shapes_338_1,26.28964,127.77784,240016
shapes_339_1,26.25929,127.79122,250001
shapes_339_1,26.25943,127.79134,250002
shapes_339_1,26.25962,127.79149,250003
shapes_339_1,26.25976,127.79158,250004
shapes_339_1,26.25991,127.79168,250005
shapes_339_1,26.26,127.79155,250006
shapes_339_1,26.2601,127.79148,250007
shapes_339_1,26.26026,127.79141,250008
shapes_339_1,26.26043,127.79137,250009
shapes_339_1,26.26062,127.79136,250010
shapes_339_1,26.26096,127.79122,250011
shapes_339_1,26.26139,127.79101,250012
shapes_339_1,26.26171,127.79084,250013
shapes_339_1,26.26184,127.79073,250014
shapes_339_1,26.26195,127.79059,250015
shapes_339_1,26.26206,127.79041,250016
shapes_339_1,26.26211,127.7903,250017
shapes_339_1,26.2623,127.78988,250018
shapes_339_1,26.2623,127.78988,260001
shapes_339_1,26.26251,127.78944,260002
shapes_339_1,26.26284,127.78876,260003
shapes_339_1,26.26151,127.78791,260004
shapes_339_1,26.26102,127.7876,260005
shapes_339_1,26.26059,127.78734,260006
shapes_339_1,26.26043,127.78726,260007
shapes_339_1,26.26043,127.78726,270001
shapes_339_1,26.26004,127.78705,270002
shapes_339_1,26.25915,127.78656,270003
shapes_339_1,26.2586,127.78627,270004
shapes_339_1,26.25807,127.78598,270005
shapes_339_1,26.2573,127.78557,270006
shapes_339_1,26.25696,127.7854,270007
shapes_339_1,26.25662,127.78525,270008
shapes_339_1,26.25594,127.78502,270009
shapes_339_1,26.25526,127.78482,270010
shapes_339_1,26.25473,127.78468,270011
shapes_339_1,26.25431,127.78452,270012
shapes_339_1,26.25431,127.78452,280001
shapes_339_1,26.25396,127.78438,280002
shapes_339_1,26.25329,127.78409,280003
shapes_339_1,26.25207,127.7835,280004
shapes_339_1,26.25138,127.78316,280005
shapes_339_1,26.25068,127.78284,280006
shapes_339_1,26.25029,127.78268,280007
shapes_339_1,26.24979,127.78251,280008
shapes_339_1,26.24938,127.7824,280009
shapes_339_1,26.24887,127.78228,280010
shapes_339_1,26.24887,127.78228,290001
shapes_339_1,26.24869,127.78224,290002
shapes_339_1,26.24816,127.78212,290003
shapes_339_1,26.24773,127.78202,290004
shapes_339_1,26.24753,127.78198,290005
shapes_339_1,26.24683,127.78181,290006
shapes_339_1,26.24621,127.78166,290007
shapes_339_1,26.24562,127.78149,290008
shapes_339_1,26.24532,127.78139,290009
shapes_339_1,26.24502,127.78125,290010
shapes_339_1,26.24472,127.78109,290011
shapes_339_1,26.24429,127.78104,290012
shapes_339_1,26.24335,127.78075,290013
shapes_339_1,26.24309,127.78156,290014
shapes_339_1,26.24284,127.78236,290015
shapes_339_1,26.24266,127.78293,290016
shapes_339_1,26.24254,127.78332,290017
shapes_339_1,26.24238,127.7838,290018
shapes_339_1,26.24224,127.78422,290019
shapes_339_1,26.24204,127.78484,290020
shapes_339_1,26.24193,127.7852,290021
shapes_339_1,26.24153,127.78641,290022
shapes_339_1,26.24136,127.78646,290023
shapes_339_1,26.24118,127.78648,290024
shapes_339_1,26.24102,127.78645,290025
shapes_339_1,26.24087,127.78642,290026
shapes_339_1,26.24069,127.78634,290027
shapes_339_1,26.24069,127.78634,300001
shapes_339_1,26.24068,127.78634,300002
shapes_339_1,26.24052,127.78625,300003
shapes_339_1,26.24038,127.78615,300004
shapes_339_1,26.24005,127.7861,300005
shapes_339_1,26.23988,127.7861,300006
shapes_339_1,26.2395,127.78621,300007
shapes_339_1,26.23897,127.7861,300008
shapes_339_1,26.23881,127.78608,300009
shapes_339_1,26.23876,127.78607,300010
shapes_339_1,26.23868,127.78605,300011
shapes_339_1,26.23847,127.78593,300012
shapes_339_1,26.2382,127.78577,300013
shapes_339_1,26.2378,127.78549,300014
shapes_339_1,26.23754,127.78525,300015
shapes_339_1,26.23839,127.78414,300016
shapes_339_1,26.23867,127.78378,300017
shapes_339_1,26.23871,127.78374,300018
shapes_339_1,26.23871,127.78374,310001
shapes_339_1,26.23901,127.78337,310002
shapes_339_1,26.23917,127.78318,310003
shapes_339_1,26.23976,127.78239,310004
